지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22184,2017-03-20,10.3,1016.3,88,11.7,13.3,2.3,1.4,1.8,2.9,5.2,6.4
22184,2017-03-21,11.3,1018,67,8.7,13.2,3,1.9,2.6,3.8,5.8,8
22184,2017-03-22,4.6,1020.8,56,8.9,13.1,1.5,.9,1.7,2.6,5.4,7.1
22184,2017-03-23,5.4,1020.5,65,10,13.4,.9,.5,.9,1.4,4,5.8
22184,2017-03-24,6.1,1019.9,71,11.1,13.5,1.3,.8,1.1,1.8,4.3,4.9
22184,2017-03-25,5.5,1018.8,77,10.5,13.4,1.4,.9,1,1.8,5,5.8
22184,2017-03-26,4.7,1019.3,65,8.8,13.4,1.1,.7,1.3,2.1,5.5,6.4
22184,2017-03-27,8.3,1022.2,72,9.8,13.2,1.8,1.1,1.3,2.3,4.9,5.8
22184,2017-03-28,3,1023.1,56,11.9,13.4,.9,.6,.9,1.4,4.1,5.3
22184,2017-03-29,6.8,1019.6,88,12.2,13,2.2,1.3,1.9,3.1,5.6,6.4
22184,2017-03-30,4.6,1020.7,71,11.6,13.3,1,.6,.9,1.3,4,6.4
22184,2017-03-31,6.2,1018,76,10.4,13.5,1.2,.7,1.1,1.6,4.1,7.1
22184,2017-04-01,8.2,1016.9,76,9.8,13.4,2,1.3,1.4,2.5,5.1,6.4
22184,2017-04-02,4.4,1019.8,50,11.5,13.7,1,.6,.9,1.4,4.4,5.3
22184,2017-04-03,4,1024.2,62,12.5,13.8,.9,.5,.7,1.3,4.2,5.3
22184,2017-04-04,3.3,1023.8,69,14.3,13.6,.7,.4,.7,1.4,3.9,7.1
22184,2017-04-05,8.4,1016.3,82,16.1,12.6,2.1,1.3,2,3.4,4.8,6.4
22184,2017-04-06,4.6,1012.6,96,13.1,11.7,2,1.1,1.9,3.6,6,7.1
22184,2017-04-07,4.7,1012.8,94,11.9,12.1,1.2,.7,.9,1.5,7,8
22184,2017-04-08,6.1,1011.9,92,11.2,12.4,1.3,.7,1,1.7,5.4,8
22184,2017-04-09,7.5,1012.3,85,12.2,12.4,1.8,1.1,3.4,5.2,4.6,8
22184,2017-04-10,12.1,1008.5,80,13,12.7,4.4,2.7,3.4,5.3,7.4,8
22184,2017-04-11,8.9,1008.2,80,11.9,12.7,2.2,1.3,2,3.7,5.1,7.1
22184,2017-04-12,7.9,1015.9,55,12.3,12.6,1.9,1.1,1.9,3,4.9,6.4
22184,2017-04-13,5,1019.4,67,13.6,12.8,.9,.5,.6,1,4.1,6.4
22184,2017-04-14,8.6,1014.3,76,14.9,12.4,1.8,1.1,1.5,2.8,4.6,4.9
22184,2017-04-15,2.3,1014.7,92,14.4,12.4,1,.6,1,1.9,4.8,5.8
22184,2017-04-16,3.1,1013.9,97,13.7,12,.7,.4,.6,1,4.4,5.8
22184,2017-04-17,7.3,1001.5,97,12.8,11.3,1.6,.9,1.4,2.6,4.5,7.1
22184,2017-04-18,6.6,1002.8,91,12,11.3,1.9,1.2,1.4,2.6,5.5,7.1
22184,2017-04-19,2.8,1012.2,76,12.7,12.1,1.3,.8,1.2,1.8,5.3,6.4
22184,2017-04-20,3.1,1011,77,13.5,12,.7,.4,.6,1,5,7.1
22184,2017-04-21,3.2,1010.3,83,13.1,12.3,.8,.5,.6,1,4.9,7.1
22184,2017-04-22,5.6,1013.2,83,12.4,11.9,1.1,.6,.8,1.6,3.9,5.3
22184,2017-04-23,1.6,1017.8,83,13.8,13.1,.7,.4,.5,.9,4.7,5.3
22184,2017-04-24,2.6,1018.8,85,14.1,13.4,.5,.3,.4,.8,4.3,6.4
22184,2017-04-25,2.5,1018.3,92,15,13.7,.6,.3,.4,.7,4.9,8
22184,2017-04-26,5.3,1015,77,14.5,13.6,.9,.6,1.1,1.8,4.6,8
22184,2017-04-27,6.6,1014.1,72,13.2,13.1,1.3,.8,1.2,2.1,4.2,5.3
22184,2017-04-28,5.5,1009.5,80,14.6,13.2,1.2,.8,1,1.8,4.3,5.3
22184,2017-04-29,4.7,1009,87,14.7,13.5,1.6,1,1.3,2.2,5.1,5.3
22184,2017-04-30,6.7,1010.7,81,15.5,13.4,1.5,1,1.2,2,4.6,5.3
22184,2017-05-01,4.6,1016,94,14,13.6,1.2,.7,1,1.7,4.5,4.9
22184,2017-05-02,7.6,1020.1,87,14.5,13.5,1.6,1,1.2,2.5,4.7,6.4
22184,2017-05-03,6.9,1019.9,90,14.8,14,1.5,.9,1.2,1.9,5,6.4
22184,2017-05-04,6.1,1014.9,94,15.7,14.4,1.1,.7,.9,1.5,4.2,6.4
22184,2017-05-05,5.6,1012.9,96,16,14.6,1.1,.7,1,1.8,4.1,7.1
22184,2017-05-06,5.5,1017.3,71,15.2,14.6,1.1,.7,1,1.5,4.6,5.8
22184,2017-05-07,3.9,1017,81,15.5,14.8,.7,.4,.5,1,4.1,6.4
22184,2017-05-08,2.2,1014.6,78,15.9,15.3,.5,.3,.5,.9,3.6,4.9
22184,2017-05-09,8.9,1008.3,90,14.5,14.4,2.4,1.4,2.2,4,5.5,7.1
22184,2017-05-10,5.8,1011.7,88,14.9,14.5,1.9,1.1,1.6,2.6,6.2,7.1
22184,2017-05-11,6.5,1012.2,91,17,14.8,1.5,.9,1.1,1.8,4.4,4.9
22184,2017-05-12,4.6,1009.3,93,16.7,14.8,.9,.6,.9,1.4,4.2,5.3
22184,2017-05-13,3.2,1008.1,92,15.9,15,.8,.5,.6,1.1,5.2,6.4
22184,2017-05-14,3.5,1012.6,89,14.2,15.2,.8,.5,.7,1.3,5.7,6.4
22184,2017-05-15,2.8,1014.6,78,14.9,15.2,.6,.3,.4,.7,5.5,7.1
22184,2017-05-16,2.5,1011.5,83,15.8,15.6,.4,.3,.3,.6,5.9,8
22184,2017-05-17,3.3,1011.7,86,16.2,15.9,.5,.3,.4,.7,4,8
22184,2017-05-18,2.1,1016,86,17.3,16.5,.4,.2,.3,.5,5.4,8
22184,2017-05-19,1.4,1016.9,86,17.8,17,.3,,.2,.5,5.3,8
22184,2017-05-20,1.2,1015.6,78,18.1,17.3,.4,.2,.3,.9,4.9,7.1
22184,2017-05-21,2.5,1014.3,85,17.6,16.9,.5,.3,.4,.6,4.5,7.1
22184,2017-05-22,2.8,1013.2,92,18.2,17.5,.6,.4,.5,.8,5.1,6.4
22184,2017-05-23,3.1,1010.2,95,17.8,17.5,.7,.4,.5,1,6.2,8
22184,2017-05-24,3.1,1007.5,93,18.4,18.2,.6,.4,.7,1.1,5.5,7.1
22184,2017-05-25,5.6,1007.2,84,17.5,17.6,1,.6,1.1,1.7,4.3,7.1
22184,2017-05-26,7.2,1009.7,71,16.1,16.5,1.6,1,1.4,2.4,5.5,8
22184,2017-05-27,2.9,1012.6,67,16.6,17,.6,.4,.5,.8,5.1,7.1
22184,2017-05-28,4.3,1013.3,86,17.8,17,.8,,.7,1.4,4.1,7.1
22184,2017-05-29,3.1,1013.1,92,19.2,18.5,.7,.4,.6,1.2,4,4.6
22184,2017-05-30,2.4,1009.8,93,19.9,19,.4,.2,.4,.7,4.1,6.4
22184,2017-05-31,5.3,1002.5,93,20.4,19.2,1,.6,.9,1.5,4,5.3
22184,2017-06-01,5,1000.5,95,18.6,19.2,.9,.6,.8,1.3,4.3,5.8
22184,2017-06-02,5,1004.5,78,17.9,19.1,.7,.4,.6,1,3.3,6.4
22184,2017-06-03,4.8,1008.1,71,18,19,.8,.5,.7,1.1,4,6.4
22184,2017-06-04,4.5,1010.7,75,18.1,18.9,.8,.5,.6,1,5.9,9.1
22184,2017-06-05,5.4,1013.7,82,19,19.1,.9,.5,.9,1.6,4.8,8
22184,2017-06-06,9.4,1010.3,88,19.4,18.6,2.5,1.5,1.9,3.1,5.6,6.4
22184,2017-06-07,6.1,1007.7,89,18.8,18.5,1.8,1.1,1.5,2.6,6.1,8
22184,2017-06-08,4.6,1011.2,89,18.4,18.8,1.1,.7,1.1,1.8,5.4,6.4
22184,2017-06-09,3.8,1009.3,91,19.8,19.4,.6,.4,.5,.8,4.3,6.4
22184,2017-06-10,4.3,1006.6,95,20,19.5,.8,.5,.7,1.1,3.7,4.3
22184,2017-06-11,3.4,1007.5,90,19,19.7,.7,.4,.7,1.1,4.9,8
22184,2017-06-12,9.5,1012.3,85,18.7,19.2,2.4,1.4,1.9,3.8,6,7.1
22184,2017-06-13,6.8,1013.2,84,18.4,18.3,2,1.3,1.9,3,6.6,8
22184,2017-06-14,4,1011.1,85,18.9,18.4,1,.6,1.1,1.9,4.6,6.4
22184,2017-06-15,4.2,1009.6,92,18.9,18.9,.7,.4,.6,1.2,4.4,8
22184,2017-06-16,3.4,1009.7,91,19.6,19.6,.7,.5,.7,1.1,4.8,8
22184,2017-06-17,5.8,1009.7,89,19,19.4,1.4,.8,1,2,4.8,6.4
22184,2017-06-18,1.9,1010.1,84,20.8,20.8,.7,.4,.6,1,5.3,6.4
22184,2017-06-19,1.7,1008.8,86,21.8,22.1,.6,.3,.4,.8,6.4,8
22184,2017-06-20,7.3,1002.6,92,21.2,21.1,1.5,.9,1.3,2.3,4.9,7.1
22184,2017-06-21,3.4,1006.3,90,21.3,21.2,1.3,.8,1.1,2,6.2,7.1
22184,2017-06-22,2.5,1008.1,88,21.6,22.5,.9,.6,.8,1.3,6.4,7.1
22184,2017-06-23,2,1005.8,91,21.8,22.3,.7,.4,.5,.9,6,7.1
22184,2017-06-24,3.7,1001.9,92,21.5,22.3,.8,.5,.7,1.1,5.5,6.4
22184,2017-06-25,2,1002,87,22.3,22.7,.8,.5,.6,1.1,5.8,6.4
22184,2017-06-26,4.1,1005.1,93,22.7,23.1,.9,.6,.7,1.2,6.3,8
22184,2017-06-27,3.8,1008.8,93,22.8,23.2,.9,.5,.6,1.1,6.8,8
22184,2017-06-28,3.5,1011.4,91,23.3,23.1,.9,.5,.6,1.1,5.5,7.1
22184,2017-06-29,5.3,1009.9,94,22.1,22.7,1,.6,.9,1.6,4.3,6.4
22184,2017-06-30,2.7,1008,94,23.8,23.2,.8,.5,.8,1.3,4.3,4.9
22184,2017-07-01,5.9,1007.6,94,24.2,23.2,.9,.6,.7,1.2,3.5,5.8
22184,2017-07-02,7.9,1007.4,93,25,23.5,1.7,1.1,1.4,2.3,4.9,6.4
22184,2017-07-03,7.1,1007.3,93,24.6,24.1,2,1.2,1.6,2.7,6,6.4
22184,2017-07-04,3.9,1006.4,95,25.1,24.4,1.4,.8,1.2,1.8,8.1,12.8
22184,2017-07-05,4.2,1009.1,94,26.1,25,1.1,.7,.8,1.5,6,8
22184,2017-07-06,4.4,1009.2,94,26.5,25.6,1.1,.7,1,1.5,5.3,5.8
22184,2017-07-07,7.5,1007.5,90,26.7,25.6,1.9,1.1,1.4,2.6,5.6,6.4
22184,2017-07-08,5.7,1006.9,91,25.8,25.5,2,1.2,1.4,2.3,6.8,7.1
22184,2017-07-09,6.9,1005.6,91,26.6,26,2,1.2,1.5,2.6,6.9,7.1
22184,2017-07-10,9.5,1002.5,89,26.4,26.1,3.4,2.1,2.6,4.3,7.3,8
22184,2017-07-11,3.8,1007.8,88,25.1,25.8,2.3,1.5,2.3,3.7,7.1,8
22184,2017-07-12,1.8,1009.5,89,25.9,26.5,1.2,.8,1,1.7,5.8,7.1
22184,2017-07-13,2.5,1007.4,90,27,26.9,.8,.5,.7,1.2,5.7,6.4
22184,2017-07-14,5.7,1007.3,90,27.2,26.8,1.1,.7,.9,1.6,4.7,5.8
22184,2017-07-15,6.8,1009.5,89,27.3,26.8,2,1.2,1.3,2.6,5.6,6.4
22184,2017-07-16,6.3,1011.6,90,27.9,26.7,1.9,1.2,1.4,2.4,6,6.4
22184,2017-07-17,4.9,1011.7,90,27.7,26.7,1.7,1.1,1.3,2.2,5.7,6.4
22184,2017-07-18,3.9,1009.1,93,27,26.3,1.7,1,1.2,1.9,5.5,7.1
22184,2017-07-19,1.1,1006.3,91,26.9,27.2,1.3,.8,1,1.6,5.2,7.1
22184,2017-07-20,3.4,1006.4,89,28.8,28.4,1,.6,.8,1.3,5.5,6.4
22184,2017-07-21,6.2,1008.3,88,28.6,28.9,1.2,.8,.9,1.6,4.5,5.8
22184,2017-07-22,5.1,1009.2,86,28.5,28.6,1.2,.7,.9,1.5,5.5,6.4
22184,2017-07-23,4.5,1005.6,90,28.2,28,1,.6,.8,1.2,5.3,5.8
22184,2017-07-24,3.6,1002.7,88,29,28.5,.9,.5,.8,1.2,5,5.8
22184,2017-07-25,4.5,1002.4,90,27.7,28.5,.8,.5,.6,1,4.5,6.4
22184,2017-07-26,11,1004.8,83,25.9,26.9,2.7,1.7,2.4,3.6,6.2,7.1
22184,2017-07-27,7.7,1006.4,88,25.6,25.7,1.8,1.1,1.6,2.9,6.2,8
22184,2017-07-28,2.9,1007.3,90,26,26.8,.7,.4,.7,1.2,4.9,7.1
22184,2017-07-29,2.4,1006,91,26.8,27.9,.7,.4,.6,1,7.3,10.7
22184,2017-07-30,7.3,1005.1,90,26.5,27.5,1.8,1.1,1.9,2.8,10.4,12.8
22184,2017-07-31,6.8,1005.9,90,27.3,27.7,2.3,1.4,1.6,2.6,9.2,10.7
22184,2017-08-01,6.9,1007.1,89,28.5,29.9,2.4,1.5,1.9,3.1,7.9,9.1
22184,2017-08-02,8.4,1005.3,82,28.5,30,2.2,1.3,1.6,2.6,6.3,8
22184,2017-08-03,9.7,1002.5,84,28.1,29.4,2.5,1.6,1.9,3,5.7,7.1
22184,2017-08-04,7.5,1002.6,87,28,29.1,1.7,1.1,1.3,2.3,5.2,5.8
22184,2017-08-05,6.6,1000.7,79,28.7,29.7,1.7,1,1.3,1.9,6.3,7.1
22184,2017-08-06,4.9,998.8,80,29,29.9,1.7,1.1,1.3,2.2,6.9,8
22184,2017-08-07,4.9,999.3,82,29,30,1,.6,.8,1.3,6.6,7.1
22184,2017-08-08,4,998.8,81,28.8,29.9,1.2,.7,.9,1.9,5.2,7.1
22184,2017-08-09,7.4,995.7,80,28.5,30.1,2.3,1.4,1.7,3.2,6.2,8
22184,2017-08-10,3.1,999.5,75,28.1,30.3,1.9,1.2,1.3,2.5,7.6,9.1
22184,2017-08-11,2.1,1004.4,74,28.6,30.7,1.6,1,1.3,2.1,7.4,8
22184,2017-08-12,6.7,1008,78,28.3,30.2,1.6,1,1.2,2.1,6.5,9.1
22184,2017-08-13,11.6,1005.8,79,27.3,29.2,2.5,1.5,2,3.7,4.7,6.4
22184,2017-08-14,7.2,1002.1,83,28.2,28.8,2.7,1.5,1.8,4.3,4,7.1
22184,2017-08-15,5.4,1001.8,80,28.6,28.9,1.9,1.1,1.5,2.4,4.5,7.1
22184,2017-08-16,4.7,1004.4,74,27.5,28.6,1.6,.9,1.1,2,4.2,7.1
22184,2017-08-17,3.8,1006.9,76,27.4,28.7,.9,.5,.6,1.2,5.4,6.4
22184,2017-08-18,1.3,1009.7,72,27.6,29.3,.7,.4,.6,.9,5.2,5.8
22184,2017-08-19,4.7,1009.5,79,27.5,29,.9,.5,.8,1.3,4.1,5.3
22184,2017-08-20,7.6,1006.5,80,28.4,29,1.8,1.1,1.6,2.5,5.1,6.4
22184,2017-08-21,6.5,1006.3,80,28.1,28.9,2,1.2,1.9,3.1,5.7,6.4
22184,2017-08-22,5,1010.6,85,29.1,29.2,1.2,.8,1,1.6,5.1,7.1
22184,2017-08-23,7.1,1011.4,85,29.9,29.6,1.5,.9,1.2,1.9,6.5,9.1
22184,2017-08-24,8.4,1007.9,84,29.8,29.6,2.2,1.4,1.6,2.9,6.6,9.1
22184,2017-08-25,5.7,1007.1,80,28.5,29.6,1.8,1.1,1.4,2.3,6.3,9.1
22184,2017-08-26,6.3,1011.7,62,27,29,1.2,.7,1,1.6,4.2,5.3
22184,2017-08-27,5.2,1013.1,70,26.3,27.9,.8,.5,.8,1.3,4.1,7.1
22184,2017-08-28,3.9,1010.6,81,27,27.5,.8,.5,.6,1.1,4.4,5.8
22184,2017-08-29,8.1,1011.4,67,24.6,27.1,1.8,1.1,1.6,2.9,4.9,8
22184,2017-08-30,8.6,1010.5,57,23.6,26.2,2,1.3,1.6,2.7,5,8
22184,2017-08-31,8.3,1009.6,72,24,25.9,1.7,1,1.3,2,4.5,5.3
22184,2017-09-01,5,1009.8,73,24.3,24.5,1.4,.9,1,1.9,6.3,7.1
22184,2017-09-02,4.7,1011,65,23.6,24.3,1.4,.9,1,1.8,7,8
22184,2017-09-03,5.9,1012.9,70,23.9,24.8,1.6,1,1.2,2.4,6.8,8
22184,2017-09-04,8.5,1012,77,24.3,25.3,2.1,1.2,1.6,3.2,5.7,7.1
22184,2017-09-05,6.4,1008.7,86,24.8,25.8,1.5,.9,1.2,2.1,5.2,6.4
22184,2017-09-06,4.7,1005.9,89,24.7,26.3,.8,.5,.6,1.2,5.1,7.1
22184,2017-09-07,6.5,1006.7,81,22.9,26.2,1,.6,.8,1.6,3.5,4.6
22184,2017-09-08,4.8,1010.5,78,23.3,25.9,.8,.5,.6,1.1,5.7,8
22184,2017-09-09,2.7,1011.4,77,24.2,26.2,.6,.3,.4,.8,6.3,7.1
22184,2017-09-10,5.5,1010.9,80,25.1,25.8,.9,.5,.9,1.6,4.4,7.1
22184,2017-09-11,9.2,1005,86,24.5,25,2.1,1.3,1.9,3,5.2,6.4
22184,2017-09-12,6,1013.3,78,22.8,24.6,1.2,.7,1,1.7,5.4,7.1
22184,2017-09-13,6.9,1016.6,65,22.7,24.4,1.1,.7,.9,1.4,3.7,6.4
22184,2017-09-14,9.5,1015.3,74,23.3,24.5,2.4,1.5,2.9,4.4,6.6,12.8
22184,2017-09-15,14.1,1012.6,67,23.6,23.5,5.6,3.3,4.5,7.7,8.1,10.7
22184,2017-09-16,10.4,1007.7,74,23.1,23,4.3,2.6,3.6,5.7,8.1,9.1
22184,2017-09-17,9,1003.6,78,22.7,23,2.3,1.4,1.7,3,6.6,9.1
22184,2017-09-18,4.4,1008.9,82,22.7,23,1.3,.8,1.3,2.5,6,9.1
22184,2017-09-19,5.1,1010.9,88,23.6,23.3,1,.6,.6,1.3,4.1,9.1
22184,2017-09-20,4.5,1011.9,79,21.8,22.8,.8,.4,.6,1.2,3.8,4.9
22184,2017-09-21,4,1012.4,72,20.7,22.6,.7,.4,.6,1,3.7,7.1
22184,2017-09-22,3.7,1011.6,81,22.4,22.7,.8,.5,.8,1.3,4.1,5.8
22184,2017-09-23,2.7,1014.9,80,21.8,22.6,.6,.3,.4,.9,5.5,6.4
22184,2017-09-24,3,1014.2,86,22.5,23,.6,.3,.4,.8,4.6,6.4
22184,2017-09-25,5.7,1012.1,81,23.2,23.1,.9,.5,.8,1.5,3.8,6.4
22184,2017-09-26,8.8,1008.2,86,23.9,23.5,2.1,1.3,1.8,3,5.5,6.4
22184,2017-09-27,7.4,1003.5,88,22.3,23.7,1.8,1.1,1.4,2.5,5.5,6.4
22184,2017-09-28,7.7,1010.1,72,21.3,23.6,2,1.2,1.4,2.4,6.8,8
22184,2017-09-29,5.6,1017.5,52,19.6,23.4,1.3,.8,1.3,2.2,5.6,7.1
22184,2017-09-30,5.2,1020.4,63,21.1,23.1,.9,.6,.9,1.6,5,7.1
22184,2017-10-01,9.4,1012.6,75,22.6,22.9,2.4,1.4,2.4,4.5,5,6.4
22184,2017-10-02,6.5,1008.4,89,21.4,22,2.4,1.5,2.1,3.5,6.6,7.1
22184,2017-10-03,9.4,1015.6,73,20,22.4,2.6,1.6,1.9,3.2,7,10.7
22184,2017-10-04,8.3,1019.7,71,19.9,23,2.7,1.7,2,3.5,7,9.1
22184,2017-10-05,11.5,1018.9,71,20.9,23.7,3.8,2.3,2.7,5,7.1,9.1
22184,2017-10-06,8.2,1015.1,87,19,23,2.4,1.4,2.3,4.6,6.3,7.1
22184,2017-10-07,4,1018.2,79,20.3,22.7,1,.6,.8,1.3,5.2,6.4
22184,2017-10-08,4.8,1020.8,87,21.7,22.7,.9,.6,.9,1.6,5.1,6.4
22184,2017-10-09,3.3,1020.3,90,22.2,22.7,.7,.4,.6,.9,4.3,5.8
22184,2017-10-10,1.6,1018,94,22,23.3,.5,.3,.3,.9,5.7,7.1
22184,2017-10-11,6.5,1016.7,84,20.2,22.7,1.4,.9,1.8,2.8,5.1,7.1
22184,2017-10-12,8.8,1017.6,69,16.5,22.4,2.4,1.4,1.8,3.1,5.6,8
22184,2017-10-13,9.3,1019.1,53,16.7,22,2.2,1.3,1.6,2.8,4.8,7.1
22184,2017-10-14,8.9,1021.2,56,18.1,21.5,2.3,1.4,1.9,3.4,5.4,7.1
22184,2017-10-15,9.3,1022.1,68,18.6,21.2,3.3,2.1,2.9,4.7,7.3,8
22184,2017-10-16,8.9,1021.9,64,19.1,21,3.3,2.1,2.6,4.6,7.7,9.1
22184,2017-10-17,8,1020.8,64,19.3,20.6,2.7,1.6,2.1,3.5,7.2,9.1
22184,2017-10-18,9.4,1018.7,64,19.1,20.4,3.6,2.2,2.9,5.2,7.8,9.1
22184,2017-10-19,5.5,1016.3,62,18.3,20.4,1.8,1.1,1.9,2.9,6.6,8
22184,2017-10-20,5.4,1016.1,69,18.8,20.9,1.6,1,1.4,2.2,7.1,8
22184,2017-10-21,7.5,1013.8,71,18.6,20.7,2.7,1.7,2.8,4.6,7.8,9.1
22184,2017-10-22,9.3,1007.7,63,19,20.8,3.6,2.2,2.6,4.7,8.4,10.7
22184,2017-10-23,4,1015.4,57,18,21,2.9,1.8,2.5,4.1,8.7,10.7
22184,2017-10-24,3.6,1022.1,64,18.4,20.9,1.8,1.1,1.4,2.9,7.4,10.7
22184,2017-10-25,4.9,1023.6,65,16.7,20.9,1.2,.7,1.1,1.7,6.4,10.7
22184,2017-10-26,3.2,1019.8,68,17.4,20.6,.8,.5,.6,1,6.4,9.1
22184,2017-10-27,4.4,1017.6,65,19,20.4,.8,.4,.5,.9,4,5.3
22184,2017-10-28,7.6,1016.1,71,19.7,20.1,2.1,1.2,1.6,3.4,6.2,8
22184,2017-10-29,12.9,1017,65,16.4,19.8,4.3,2.6,4,7.1,6.9,9.1
22184,2017-10-30,10.5,1024.1,59,13.6,19.2,3.7,2.2,3.4,5.9,7.1,10.7
22184,2017-10-31,4.7,1024.4,57,14.7,19.1,1.3,.8,1.5,2.3,5.1,8
22184,2017-11-01,2.1,1021.3,61,16.8,19.2,.6,.3,.5,.8,5.5,9.1
22184,2017-11-02,2.4,1018,62,18,18.7,.6,.3,.5,.8,4.7,5.3
22184,2017-11-03,6.5,1020.1,69,17,18.4,1.4,.8,2.3,3.8,4.8,7.1
22184,2017-11-04,9.4,1027.2,57,13.1,18,3,1.9,2.5,4.2,7.3,9.1
22184,2017-11-05,3.9,1027.6,60,13.6,19.3,1.2,.7,1,1.6,6.7,8
22184,2017-11-06,2.7,1023.7,72,16.7,18.7,.6,.4,.5,.8,6.8,9.1
22184,2017-11-07,4.6,1019.5,88,19,18.2,.8,.5,.6,1.1,3.3,6.4
22184,2017-11-08,8.2,1019.7,74,15.6,17.8,1.7,1.1,1.9,3,4.5,5.8
22184,2017-11-09,5.9,1022,64,14,17.5,1.5,.9,1.4,2.5,5.9,8
22184,2017-11-10,6.4,1016.6,71,16.9,17.6,1.5,.9,1.9,3,4.5,5.8
22184,2017-11-11,9.3,1020.5,57,12.1,18.1,2.9,1.8,2.6,4.6,6.9,9.1
22184,2017-11-12,3.6,1020,56,12.1,18.6,1.2,.7,1.2,2,4.6,8
22184,2017-11-13,2.2,1017.5,64,14,17.9,.6,.3,.5,.8,4.9,9.1
22184,2017-11-14,6,1018.7,59,14.2,17.6,1.1,.6,.9,1.5,4.5,9.1
22184,2017-11-15,6.1,1021.6,52,11.8,17,1.3,.8,.9,1.7,5.1,7.1
22184,2017-11-16,3.1,1023,56,11.2,17.5,.8,.5,.7,1.2,5.4,7.1
22184,2017-11-17,5.1,1017.4,63,13.9,17.5,.9,.5,.8,1.4,3.9,5.8
22184,2017-11-18,,,,,,,,3.1,5.4,,9.1
22184,2017-11-21,,,,,,,,.5,.9,,6.4
22184,2017-11-22,6.2,1018.6,62,10.7,15.6,1.1,.7,1.8,3.2,4.7,9.1
22184,2017-11-23,9.7,1021.6,48,8.1,15.1,3,1.9,2.2,3.5,6.7,8
22184,2017-11-24,8.7,1025.2,47,8.6,14.5,3,1.8,2.4,3.6,6.6,8
22184,2017-11-25,5.2,1025.4,50,11,14.4,1.6,1,1.4,2.1,5.4,7.1
22184,2017-11-26,7.7,1023,63,11.5,13.4,2.4,1.5,1.9,3.3,5.9,7.1
22184,2017-11-27,4.1,1024.9,60,7.2,12.9,1.4,.8,1.3,2.3,5.5,7.1
22184,2017-11-28,2.4,1021.4,75,10.7,13.6,.6,.4,.5,.8,5.4,8
22184,2017-11-29,8.1,1022.6,63,10.2,17.6,1.9,,2,3.5,5.7,8
22184,2017-11-30,10.3,1025.4,60,6.1,17.7,3.4,2,2.6,4.2,5.9,8
22184,2017-12-01,6.9,1029.2,55,5.4,17.9,1.7,1,1.9,2.9,4.7,5.8
22184,2017-12-02,3.3,1027.6,52,7.1,17.1,.8,.5,.7,1.2,5.6,7.1
22184,2017-12-03,2.2,1023.1,56,11,16.6,.6,.3,.4,.7,5.8,8
22184,2017-12-04,9.1,1021.4,62,7.8,15.9,2.2,1.3,2.7,4.1,5.2,8
22184,2017-12-05,8.8,1021.8,65,4.7,16.1,2.9,1.9,2.5,4.1,6.8,9.1
22184,2017-12-06,3.2,1022.8,46,8.8,17,1.8,1.1,1.8,2.9,6.7,8
22184,2017-12-07,,1020.9,52,9.5,16.3,1.5,.9,1.6,2.9,4.6,5.8
22184,2017-12-08,,1023,59,5.1,15.9,3.3,2,2.8,4.2,6.2,8
22184,2017-12-09,,1020.1,52,8,16.1,1.7,1.1,1.4,2.3,6,8
22184,2017-12-10,10.2,1015.2,57,10,15.7,2.9,1.8,2.7,4.1,5.9,7.1
22184,2017-12-11,11.4,1022.2,61,6.1,15.6,3.9,2.4,2.8,4.7,6.9,8
22184,2017-12-12,9,1027.7,66,2.4,16,2.7,1.7,2.5,4,6.5,8
22184,2017-12-13,7.7,1029.8,65,2.8,16.2,1.9,1.2,1.4,2.5,5,7.1
22184,2017-12-14,5.7,1028.7,52,4.1,16.5,1.5,.9,1.3,2.3,5.2,6.4
22184,2017-12-15,5.7,1025.7,51,5.9,16.5,1.1,.7,.9,1.5,4,5.8
22184,2017-12-16,11.9,1026,68,5.3,16.4,3.8,2.3,4.1,6.6,6.4,9.1
22184,2017-12-17,9,1029.4,62,4,16.3,3.6,2.2,3.8,5.4,7.6,9.1
22184,2017-12-18,7.3,1028.6,54,6.7,16.3,1.9,1.2,1.4,2.4,5.8,7.1
22184,2017-12-19,9.4,1030.1,57,5.4,15.9,2.9,1.8,2.4,4,6.4,8
22184,2017-12-20,5.8,1030.9,56,5.7,15.6,1.4,.8,1.3,2.2,5.7,7.1
22184,2017-12-21,4.9,1030.4,55,6.7,15.6,1.4,.9,1.2,2.3,5.5,6.4
22184,2017-12-22,1.3,1026.4,58,8.4,14.6,.6,.3,.4,.8,4.3,5.3
22184,2017-12-23,1.9,1022.2,64,12.1,13.6,.6,.4,.5,.8,3.8,4.9
22184,2017-12-24,10.2,1014.3,69,10.3,12.8,3.2,2,4.2,7.2,5.7,9.1
22184,2017-12-25,10.1,1023,57,5.5,14.4,3.7,2.3,4.4,6.5,7.7,9.1
22184,2017-12-26,9.9,1025.3,58,6.1,15.1,2.4,1.5,2,3.5,5.4,7.1
22184,2017-12-27,8.6,1028.7,58,3.2,14.3,2.5,1.5,2.1,4.2,5.6,7.1
22184,2017-12-28,6.4,1028,56,4.6,14.6,1.1,.7,.9,1.7,3.8,6.4
